step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
160,CASH_OUT,548161.94,548161.94,0.0,443736.12,991898.06,1
36,CASH_OUT,393962.6,0.0,0.0,579651.0,973613.56,0
331,PAYMENT,28359.28,0.0,0.0,0.0,0.0,0
425,TRANSFER,34839.32,34839.32,0.0,0.0,0.0,1
18,CASH_OUT,301452.4,14523.0,0.0,0.0,301452.4,0
551,CASH_OUT,879321.9,879321.9,0.0,0.0,879321.9,1
722,CASH_OUT,1.1583968e+06,1.1583968e+06,0.0,0.0,1.1583968e+06,1
199,CASH_OUT,295054.7,295054.7,0.0,0.0,295054.7,1
129,TRANSFER,1.864022e+06,1.864022e+06,0.0,0.0,149522.78,1
405,TRANSFER,70382.18,70382.18,0.0,0.0,0.0,1
230,CASH_OUT,216093.48,0.0,0.0,301305.25,517398.75,0
12,PAYMENT,20634.76,0.0,0.0,0.0,0.0,0
324,TRANSFER,21580.37,21580.37,0.0,0.0,0.0,1
439,TRANSFER,3.9475412e+06,3.9475412e+06,0.0,0.0,0.0,1
495,CASH_OUT,197943.1,197943.1,0.0,0.0,197943.1,1
135,TRANSFER,2.0558866e+06,13246.49,0.0,2.5691262e+06,4.625013e+06,0
280,CASH_OUT,252699.98,0.0,0.0,1.0270824e+07,1.0523524e+07,0
353,PAYMENT,14389.28,12537.0,0.0,0.0,0.0,0
343,TRANSFER,59829.03,59829.03,0.0,0.0,0.0,1
165,PAYMENT,8533.39,185039.0,176505.61,0.0,0.0,0
18,CASH_OUT,220441.19,216.0,0.0,648777.1,869218.3,0
610,CASH_OUT,493538.8,493538.8,0.0,341590.53,835129.3,1
262,PAYMENT,7932.99,103327.0,95394.01,0.0,0.0,0
634,TRANSFER,9.168748e+06,9.168748e+06,0.0,0.0,0.0,1
355,CASH_OUT,204175.47,20735.0,0.0,658086.0,862261.5,0
438,TRANSFER,60274.87,60274.87,0.0,0.0,0.0,1
345,PAYMENT,3286.58,127879.97,124593.38,0.0,0.0,0
356,CASH_OUT,155413.9,75147.0,0.0,0.0,155413.9,0
43,CASH_OUT,185360.23,77062.0,0.0,2.6935925e+06,2.8789528e+06,0
659,CASH_OUT,1.4679876e+06,1.4679876e+06,0.0,0.0,1.4679876e+06,1
403,PAYMENT,1098.09,10915.0,9816.91,0.0,0.0,0
40,TRANSFER,31930.24,31930.24,0.0,0.0,0.0,1
3,CASH_OUT,22877.0,22877.0,0.0,0.0,22877.0,1
129,CASH_OUT,342448.62,122196.0,0.0,89389.65,431838.28,0
186,TRANSFER,451693.4,4581.0,0.0,174034.78,885365.4,0
372,TRANSFER,5.464727e+06,5.464727e+06,0.0,0.0,0.0,1
17,PAYMENT,9790.13,0.0,0.0,0.0,0.0,0
66,CASH_OUT,79441.66,79441.66,0.0,2.0517905e+06,2.131232e+06,1
235,CASH_IN,140053.62,31067.0,171120.62,1.6154338e+06,1.4753801e+06,0
403,CASH_IN,47750.4,3.2804208e+07,3.2851958e+07,4.3324165e+06,4.284666e+06,0
324,PAYMENT,50887.51,31125.0,0.0,0.0,0.0,0
16,PAYMENT,2361.83,0.0,0.0,0.0,0.0,0
686,TRANSFER,1.4679688e+06,1.4679688e+06,0.0,0.0,0.0,1
231,CASH_OUT,203511.05,470980.0,267468.97,0.0,203511.05,0
95,CASH_OUT,53062.52,53062.52,0.0,4.256174e+06,4.309237e+06,1
522,CASH_IN,74592.47,398931.0,473523.47,112172.15,37579.67,0
242,TRANSFER,428174.7,428174.7,0.0,0.0,0.0,1
402,CASH_OUT,170532.48,20415.0,0.0,0.0,170532.48,0
351,CASH_IN,386657.88,1.4493031e+06,1.835961e+06,438716.22,52058.37,0
643,CASH_OUT,4.222595e+06,4.222595e+06,0.0,0.0,4.222595e+06,1
155,CASH_OUT,7661.55,0.0,0.0,122143.71,129805.26,0
727,TRANSFER,276298.5,276298.5,0.0,0.0,0.0,1
612,CASH_OUT,346184.0,346184.0,0.0,115683.41,461867.4,1
207,CASH_OUT,263205.0,9509.0,0.0,625898.6,889103.6,0
232,PAYMENT,4553.12,0.0,0.0,0.0,0.0,0
702,TRANSFER,3.1710855e+06,3.1710855e+06,3.1710855e+06,0.0,0.0,1
36,CASH_OUT,175348.73,0.0,0.0,1.9399326e+07,1.9574674e+07,0
402,PAYMENT,758.06,76739.11,75981.05,0.0,0.0,0
648,CASH_OUT,468638.03,468638.03,0.0,3.0700908e+06,3.5387288e+06,1
375,CASH_OUT,181288.19,30602.0,0.0,1.8695074e+07,1.8876364e+07,0
334,CASH_OUT,554501.1,554501.1,0.0,225415.81,779916.94,1
8,TRANSFER,1.0780138e+06,0.0,0.0,0.0,970749.7,1
402,CASH_OUT,128904.69,126803.0,0.0,1.360213e+06,1.4891178e+06,0
75,CASH_OUT,755813.1,755813.1,0.0,494575.28,1.2503884e+06,1
12,PAYMENT,2386.9,502280.7,499893.8,0.0,0.0,0
192,CASH_IN,140211.23,5.1037205e+06,5.2439315e+06,662338.8,522127.6,0
18,CASH_IN,103869.01,55178.0,159047.02,777876.8,612170.3,0
11,CASH_OUT,93347.05,533074.9,439727.84,577811.1,902067.6,0
204,CASH_IN,89581.09,9.224541e+06,9.314122e+06,164425.4,74844.31,0
612,CASH_OUT,212605.39,0.0,0.0,349348.8,561954.2,0
21,CASH_IN,485845.3,1.2539802e+06,1.7398255e+06,1.0339614e+06,548116.06,0
210,PAYMENT,54747.25,0.0,0.0,0.0,0.0,0
226,CASH_OUT,195708.55,195708.55,0.0,5.7050505e+06,5.900759e+06,1
34,CASH_OUT,407386.3,25328.0,0.0,842600.2,1.2499865e+06,0
210,CASH_OUT,153558.06,842.0,0.0,0.0,153558.06,0
178,PAYMENT,8460.8,77718.0,69257.2,0.0,0.0,0
730,TRANSFER,1.6653346e+06,1.6653346e+06,0.0,0.0,0.0,1
335,PAYMENT,38208.85,0.0,0.0,0.0,0.0,0
36,PAYMENT,1445.0,14701.0,13256.0,0.0,0.0,0
35,PAYMENT,16758.21,36595.0,19836.79,0.0,0.0,0
249,CASH_OUT,90915.0,90915.0,0.0,1.9121372e+06,2.0030522e+06,1
34,CASH_IN,207475.3,16147.0,223622.3,425648.7,218173.4,0
284,CASH_OUT,148070.02,141.0,0.0,2.428569e+06,2.576639e+06,0
399,PAYMENT,39683.47,0.0,0.0,0.0,0.0,0
13,CASH_OUT,66820.65,0.0,0.0,247883.44,322254.78,0
640,CASH_OUT,1.2667526e+06,1.2667526e+06,0.0,0.0,1.2667526e+06,1
544,CASH_OUT,75787.29,0.0,0.0,141824.56,217611.84,0
203,PAYMENT,8449.43,0.0,0.0,0.0,0.0,0
502,TRANSFER,1.6730661e+06,1.6730661e+06,0.0,0.0,0.0,1
17,PAYMENT,23228.29,8307.0,0.0,0.0,0.0,0
208,TRANSFER,50820.71,50820.71,0.0,0.0,0.0,1
378,CASH_OUT,270544.9,2178.0,0.0,0.0,270544.9,0
36,CASH_OUT,89821.58,0.0,0.0,125348.56,215170.12,0
434,TRANSFER,32671.88,32671.88,0.0,0.0,0.0,1
180,CASH_OUT,62233.15,52945.0,0.0,64366.05,126599.2,0
178,PAYMENT,14691.54,0.0,0.0,0.0,0.0,0
39,CASH_OUT,256729.19,0.0,0.0,2.274634e+06,2.5313632e+06,0
489,TRANSFER,107128.17,107128.17,0.0,0.0,0.0,1
408,PAYMENT,1693.75,14901.0,13207.25,0.0,0.0,0
565,CASH_OUT,364715.25,364715.25,0.0,547144.75,911860.0,1
479,TRANSFER,799517.3,799517.3,0.0,0.0,0.0,1
332,CASH_OUT,282018.0,282018.0,0.0,2.255137e+06,2.537155e+06,1
138,PAYMENT,22279.86,198916.0,176636.14,0.0,0.0,0
231,TRANSFER,194247.7,0.0,0.0,309040.28,715354.56,0
132,PAYMENT,14330.33,33848.77,19518.44,0.0,0.0,0
309,CASH_OUT,187071.75,133440.0,0.0,0.0,187071.75,0
379,CASH_IN,430546.62,40356.0,470902.62,940264.2,509717.56,0
207,TRANSFER,132206.23,0.0,0.0,1.0663026e+07,1.0795232e+07,0
729,CASH_OUT,90026.9,90026.9,0.0,339171.03,429197.9,1
618,CASH_OUT,1.7438641e+06,1.7438641e+06,0.0,145959.55,1.8898236e+06,1
159,CASH_OUT,223099.53,0.0,0.0,1.9029274e+06,2.1260268e+06,0
194,CASH_IN,137492.66,30879.52,168372.17,186947.06,49454.42,0
257,CASH_OUT,228311.83,102819.0,0.0,9736.14,131199.17,0
403,PAYMENT,4011.26,0.0,0.0,0.0,0.0,0
402,CASH_OUT,127156.49,127156.49,0.0,0.0,127156.49,1
357,CASH_OUT,4.1774675e+06,4.1774675e+06,0.0,0.0,4.1774675e+06,1
398,CASH_OUT,10478.64,788.0,0.0,376309.56,386788.2,0
357,PAYMENT,3288.13,79861.0,76572.87,0.0,0.0,0
191,CASH_OUT,114743.39,114743.39,0.0,65672.88,180416.27,1
184,CASH_IN,180379.03,22696.0,203075.03,0.0,0.0,0
258,CASH_OUT,248043.98,248043.98,0.0,0.0,248043.98,1
184,TRANSFER,539476.7,254.0,0.0,1.2194304e+06,1.7589071e+06,0
209,TRANSFER,563421.9,0.0,0.0,761939.06,1.325361e+06,0
39,CASH_OUT,201838.6,0.0,0.0,533875.9,735714.5,0
205,CASH_OUT,18787.03,32184.0,13396.97,2760.23,21547.26,0
306,DEBIT,3267.15,32023.0,28755.85,393532.8,396799.97,0
162,CASH_OUT,38271.96,75120.0,36848.04,6.791513e+06,6.829785e+06,0
235,CASH_OUT,202124.64,21575.0,0.0,0.0,202124.64,0
71,CASH_OUT,345526.4,345526.4,0.0,210291.98,555818.4,1
257,CASH_IN,59085.24,7.774584e+06,7.8336695e+06,4.314999e+06,4.255914e+06,0
11,CASH_IN,336936.06,475706.3,812642.4,8.262026e+06,7.92509e+06,0
347,PAYMENT,44357.36,240.0,0.0,0.0,0.0,0
250,PAYMENT,32562.57,100578.0,68015.43,0.0,0.0,0
209,CASH_IN,74399.66,12247.0,86646.66,34842.47,0.0,0
354,CASH_OUT,135820.61,0.0,0.0,209608.7,345429.34,0
391,TRANSFER,1.30994e+06,1.30994e+06,0.0,0.0,0.0,1
269,TRANSFER,676882.3,676882.3,0.0,0.0,0.0,1
234,TRANSFER,392139.56,17744.0,0.0,176647.39,568786.94,0
229,CASH_IN,219170.62,7768.0,226938.62,0.0,0.0,0
618,TRANSFER,34473.07,34473.07,0.0,0.0,0.0,1
323,CASH_OUT,180375.23,0.0,0.0,537471.3,717846.56,0
299,PAYMENT,11322.9,0.0,0.0,0.0,0.0,0
86,CASH_OUT,88649.1,88649.1,0.0,2.2397558e+06,2.328405e+06,1
629,TRANSFER,7922.98,7922.98,0.0,0.0,0.0,1
380,CASH_OUT,134950.16,52388.0,0.0,0.0,134950.16,0
8,CASH_OUT,42708.95,0.0,0.0,176264.03,0.0,0
404,TRANSFER,105977.54,0.0,0.0,2.3568975e+06,2.462875e+06,0
400,PAYMENT,36260.12,20072.0,0.0,0.0,0.0,0
390,TRANSFER,1.1958424e+06,1.1958424e+06,0.0,0.0,0.0,1
18,CASH_OUT,235003.6,10648.0,0.0,0.0,235003.6,0
66,TRANSFER,107188.41,107188.41,0.0,0.0,0.0,1
335,TRANSFER,723915.9,723915.9,0.0,0.0,0.0,1
701,TRANSFER,74581.07,74581.07,0.0,0.0,0.0,1
179,TRANSFER,294282.25,0.0,0.0,625797.2,920079.44,0
249,CASH_OUT,3138.25,3138.25,0.0,249297.19,252435.44,1
520,PAYMENT,6572.97,464443.22,457870.25,0.0,0.0,0
374,CASH_OUT,126792.87,37068.0,0.0,217905.77,344698.62,0
10,CASH_OUT,355011.5,50578.0,0.0,1669.0,356680.5,0
35,CASH_OUT,159773.78,0.0,0.0,217655.69,377429.47,0
132,CASH_OUT,371862.03,728.0,0.0,986781.9,1.3586439e+06,0
194,TRANSFER,21741.36,21741.36,0.0,0.0,0.0,1
202,PAYMENT,12819.63,0.0,0.0,0.0,0.0,0
249,CASH_IN,32345.67,1.9211824e+07,1.924417e+07,1.6984428e+06,1.6660971e+06,0
270,CASH_OUT,14992.14,14992.14,0.0,23867.57,38859.72,1
299,CASH_IN,260474.39,21342.0,281816.38,11247.0,0.0,0
86,CASH_OUT,6.972165e+06,6.972165e+06,0.0,5680.28,6.977845e+06,1
9,CASH_OUT,134400.6,289739.44,155338.86,161185.77,0.0,0
149,TRANSFER,661558.25,661558.25,0.0,0.0,0.0,1
254,TRANSFER,510053.3,7526.0,0.0,400324.72,910378.0,0
619,CASH_OUT,418971.0,418971.0,0.0,2.2341842e+06,2.6531552e+06,1
304,CASH_OUT,149093.06,841489.0,692395.94,0.0,149093.06,0
386,CASH_OUT,1.5005821e+06,1.5005821e+06,0.0,2.4882358e+07,2.638294e+07,1
343,TRANSFER,908228.3,908228.3,0.0,0.0,0.0,1
164,TRANSFER,329728.12,329728.12,0.0,0.0,0.0,1
16,TRANSFER,380748.8,0.0,0.0,1.2063799e+06,1.8672656e+06,0
611,TRANSFER,49965.92,49965.92,0.0,0.0,0.0,1
447,TRANSFER,3.9651828e+06,3.9651828e+06,0.0,0.0,0.0,1
257,CASH_OUT,20729.38,10045.0,0.0,0.0,20729.38,0
156,CASH_OUT,134497.4,134497.4,0.0,1.6202219e+07,1.6336716e+07,1
329,CASH_OUT,176559.34,0.0,0.0,462200.66,638760.0,0
38,PAYMENT,12980.2,0.0,0.0,0.0,0.0,0
158,PAYMENT,7690.84,426327.22,418636.38,0.0,0.0,0
709,CASH_OUT,14148.64,14148.64,0.0,79499.16,93647.8,1
469,PAYMENT,10564.56,0.0,0.0,0.0,0.0,0
329,CASH_OUT,195522.11,0.0,0.0,533469.06,728991.2,0
536,CASH_OUT,116974.87,116974.87,0.0,735380.6,852355.5,1
238,CASH_OUT,134313.22,134313.22,0.0,0.0,134313.22,1
135,PAYMENT,9151.07,0.0,0.0,0.0,0.0,0
716,CASH_OUT,6.4261265e+06,6.4261265e+06,0.0,0.0,6.4261265e+06,1
378,PAYMENT,26225.65,0.0,0.0,0.0,0.0,0
702,TRANSFER,308778.38,308778.38,0.0,0.0,0.0,1
333,CASH_IN,153199.61,901303.25,1.0545029e+06,401814.12,248614.52,0
302,CASH_OUT,262144.97,0.0,0.0,1.543881e+06,1.8060259e+06,0
231,CASH_OUT,35036.17,5043.0,0.0,0.0,35036.17,0
17,TRANSFER,305627.0,305627.0,0.0,0.0,0.0,1
395,TRANSFER,134297.69,134297.69,0.0,0.0,0.0,1
131,CASH_OUT,286961.06,0.0,0.0,429986.88,716947.94,0
47,CASH_OUT,2.249574e+06,2.249574e+06,0.0,3.785287e+06,6.034861e+06,1
668,TRANSFER,307455.4,307455.4,0.0,0.0,0.0,1
32,TRANSFER,401575.2,401575.2,0.0,0.0,0.0,1
178,PAYMENT,9402.1,51341.0,41938.9,0.0,0.0,0
299,CASH_IN,253842.36,99894.0,353736.38,0.0,0.0,0
18,CASH_OUT,8369.07,23265.0,14895.93,70063.42,78432.5,0
374,CASH_OUT,115125.3,115125.3,0.0,8.60184e+06,8.716965e+06,1
199,TRANSFER,80885.48,80885.48,0.0,0.0,0.0,1
672,CASH_OUT,21332.46,21332.46,0.0,0.0,21332.46,1
558,TRANSFER,2.1907622e+06,2.1907622e+06,0.0,0.0,0.0,1
525,TRANSFER,203280.84,203280.84,0.0,0.0,0.0,1
49,TRANSFER,1.0211297e+06,1.0211297e+06,0.0,0.0,0.0,1
190,TRANSFER,185510.2,185510.2,0.0,0.0,0.0,1
572,TRANSFER,82504.16,82504.16,0.0,0.0,0.0,1
479,TRANSFER,6.6694955e+06,6.6694955e+06,0.0,0.0,0.0,1
18,CASH_OUT,400405.5,0.0,0.0,421194.78,821600.25,0
157,CASH_OUT,1.3971621e+06,1.3971621e+06,0.0,3.1459078e+06,4.54307e+06,1
328,CASH_OUT,43814.15,43814.15,0.0,4.1774012e+06,4.2212155e+06,1
14,CASH_IN,356037.75,214.0,356251.75,0.0,0.0,0
69,CASH_OUT,19776.71,19776.71,0.0,1.1389415e+06,1.1587182e+06,1
163,CASH_OUT,60557.53,0.0,0.0,1.8440028e+06,1.9045602e+06,0
397,PAYMENT,14797.97,11073.0,0.0,0.0,0.0,0
37,PAYMENT,824.14,0.0,0.0,0.0,0.0,0
307,PAYMENT,33992.21,54785.0,20792.79,0.0,0.0,0
350,CASH_IN,94850.27,1.2450129e+07,1.2544979e+07,619730.3,524880.06,0
218,TRANSFER,7.9839585e+06,7.9839585e+06,0.0,0.0,0.0,1
487,PAYMENT,5507.69,0.0,0.0,0.0,0.0,0
132,TRANSFER,687252.06,19964.0,0.0,73777.14,761029.25,0
742,CASH_OUT,4.0090585e+06,4.0090585e+06,0.0,1.229762e+06,5.2388205e+06,1
33,CASH_OUT,6.64839e+06,6.64839e+06,0.0,2.6092095e+06,9.257599e+06,1
446,TRANSFER,7.782452e+06,7.782452e+06,0.0,0.0,0.0,1
650,CASH_OUT,692654.25,692654.25,0.0,0.0,692654.25,1
228,CASH_OUT,213416.88,121.0,0.0,2.9792945e+06,3.1927115e+06,0
26,TRANSFER,37065.55,37065.55,0.0,0.0,0.0,1
261,CASH_OUT,146065.98,0.0,0.0,2.624683e+06,2.770749e+06,0
212,TRANSFER,1e+07,1.4953893e+07,4.953893e+06,0.0,0.0,1
278,CASH_OUT,639685.6,0.0,0.0,765492.6,1.4051782e+06,0
181,TRANSFER,410299.88,410299.88,0.0,0.0,0.0,1
661,PAYMENT,31036.03,2053.0,0.0,0.0,0.0,0
326,PAYMENT,34496.83,36143.0,1646.17,0.0,0.0,0
454,CASH_OUT,404185.56,404185.56,0.0,113577.26,517762.84,1
180,PAYMENT,13692.08,0.0,0.0,0.0,0.0,0
302,CASH_OUT,395739.38,0.0,0.0,982701.25,1.3784406e+06,0
515,TRANSFER,124465.49,124465.49,0.0,0.0,0.0,1
14,TRANSFER,203403.16,34823.0,0.0,0.0,86939.55,0
622,TRANSFER,165547.55,165547.55,0.0,0.0,0.0,1
34,CASH_OUT,4740.25,0.0,0.0,486820.53,301703.03,0
259,PAYMENT,11719.44,0.0,0.0,0.0,0.0,0
692,CASH_OUT,373230.75,0.0,0.0,500697.12,873927.9,0
208,PAYMENT,8172.4,129247.0,121074.6,0.0,0.0,0
483,CASH_OUT,526119.5,526119.5,0.0,340510.44,866629.94,1
208,CASH_IN,95065.05,2.7583322e+06,2.8533972e+06,101912.23,6847.18,0
501,TRANSFER,472808.25,472808.25,0.0,0.0,0.0,1
406,CASH_OUT,1e+07,1e+07,0.0,2.2657932e+06,1.2265793e+07,1
354,CASH_OUT,221422.3,158907.0,0.0,338157.25,559579.56,0
330,CASH_IN,126919.15,994458.2,1.1213774e+06,1.4256911e+06,1.2987719e+06,0
664,TRANSFER,7.80764e+06,7.80764e+06,0.0,0.0,0.0,1
324,PAYMENT,5291.98,0.0,0.0,0.0,0.0,0
591,CASH_OUT,1.7777586e+06,1.7777586e+06,0.0,0.0,1.7777586e+06,1
253,CASH_OUT,449099.56,4033.0,0.0,0.0,284788.5,0
647,CASH_OUT,64202.85,64202.85,0.0,42467.49,106670.33,1
355,CASH_OUT,184795.27,0.0,0.0,3.6032432e+06,3.7880385e+06,0
575,TRANSFER,193545.61,193545.61,0.0,0.0,0.0,1
472,CASH_OUT,2.7398695e+06,2.7398695e+06,0.0,0.0,2.7398695e+06,1
179,PAYMENT,10660.06,8631.26,0.0,0.0,0.0,0
328,CASH_OUT,51987.29,16211.0,0.0,1.123461e+06,1.1754482e+06,0
254,PAYMENT,13588.93,0.0,0.0,0.0,0.0,0
459,TRANSFER,1.153156e+06,1.153156e+06,0.0,0.0,0.0,1
300,CASH_OUT,126983.85,227816.0,100832.15,38496.21,165480.06,0
274,CASH_OUT,49210.21,49210.21,0.0,0.0,49210.21,1
578,CASH_OUT,60633.76,60633.76,0.0,164662.14,225295.9,1
71,CASH_OUT,2.949339e+06,2.949339e+06,0.0,167663.31,3.1170025e+06,1
286,CASH_OUT,2.6747942e+06,2.6747942e+06,0.0,1.3808299e+06,4.055624e+06,1
377,CASH_IN,121695.48,120182.0,241877.48,4.1383392e+06,4.0166438e+06,0
396,PAYMENT,6154.01,235566.75,229412.73,0.0,0.0,0
211,PAYMENT,3975.06,372535.78,368560.72,0.0,0.0,0
132,TRANSFER,768520.1,768520.1,0.0,0.0,0.0,1
254,CASH_OUT,10789.0,10789.0,0.0,67807.87,78596.87,1
94,CASH_IN,51823.39,20955.0,72778.39,60389.17,8565.78,0
40,PAYMENT,4527.31,114327.63,109800.32,0.0,0.0,0
19,PAYMENT,11275.63,0.0,0.0,0.0,0.0,0
397,CASH_OUT,23164.18,20734.0,0.0,1.8348725e+06,1.8580368e+06,0
542,TRANSFER,5.1663935e+06,5.1663935e+06,0.0,0.0,0.0,1
594,CASH_OUT,217357.58,217357.58,0.0,8.844812e+06,9.062169e+06,1
370,CASH_OUT,1.8227728e+06,1.8227728e+06,0.0,0.0,2.0048991e+06,1
305,CASH_OUT,1.3096025e+06,1.3096025e+06,0.0,119342.55,1.4289451e+06,1
567,CASH_OUT,104736.92,797.0,0.0,41058.49,145795.4,0
135,TRANSFER,898808.2,51193.0,0.0,68004.44,1.3436334e+06,0
661,CASH_IN,174809.44,331690.1,506499.53,302178.22,127368.78,0
379,CASH_OUT,17216.14,17216.14,0.0,30730.87,47947.01,1
593,TRANSFER,272776.6,272776.6,0.0,0.0,0.0,1
141,PAYMENT,12989.69,47486.0,34496.31,0.0,0.0,0
482,TRANSFER,37831.15,37831.15,0.0,0.0,0.0,1
252,CASH_IN,466611.22,0.0,466611.22,1.0720991e+06,605487.94,0
504,TRANSFER,219278.81,219278.81,0.0,0.0,0.0,1
241,CASH_OUT,110344.11,110344.11,0.0,127320.42,237664.52,1
349,CASH_OUT,107246.96,0.0,0.0,3.3551252e+06,3.4623722e+06,0
58,TRANSFER,456745.2,456745.2,0.0,0.0,0.0,1
151,CASH_OUT,127091.33,127091.33,0.0,656699.6,783790.94,1
208,PAYMENT,3661.46,0.0,0.0,0.0,0.0,0
154,CASH_IN,7858.38,2.800851e+06,2.8087092e+06,368684.47,360826.1,0
692,TRANSFER,1e+07,1.2109967e+07,2.1099675e+06,0.0,0.0,1
425,TRANSFER,3.401641e+06,3.401641e+06,0.0,0.0,0.0,1
141,CASH_OUT,355207.56,0.0,0.0,3.7989108e+06,4.1541182e+06,0
138,PAYMENT,46597.6,497829.0,451231.4,0.0,0.0,0
258,TRANSFER,2.6841425e+06,2.6841425e+06,0.0,0.0,0.0,1
362,TRANSFER,60314.32,60314.32,0.0,0.0,0.0,1
332,CASH_OUT,348450.56,87.0,0.0,0.0,348450.56,0
444,CASH_OUT,3.7525205e+06,3.7525205e+06,0.0,1.2559465e+06,5.008467e+06,1
327,CASH_OUT,53067.6,0.0,0.0,447981.72,501049.34,0
395,TRANSFER,2.444876e+06,0.0,0.0,1.2546103e+07,1.538385e+07,0
383,TRANSFER,167907.12,167907.12,0.0,0.0,0.0,1
625,CASH_OUT,367631.16,367631.16,0.0,0.0,367631.16,1
492,TRANSFER,1.0596829e+06,1.0596829e+06,0.0,0.0,0.0,1
306,CASH_OUT,244530.88,104713.0,0.0,0.0,244530.88,0
20,CASH_OUT,68321.9,62464.0,0.0,0.0,68321.9,0
714,CASH_OUT,262029.38,10093.0,0.0,61102.51,323131.88,0
106,TRANSFER,1.4092486e+06,1.4092486e+06,0.0,0.0,0.0,1
347,DEBIT,2464.36,11082.0,8617.64,33809.7,36274.06,0
307,CASH_OUT,274207.06,149501.0,0.0,48001.5,289171.28,0
299,PAYMENT,32385.1,40154.0,7768.9,0.0,0.0,0
249,CASH_OUT,66419.43,468.0,0.0,2.455363e+06,2.5217825e+06,0
187,TRANSFER,2.044841e+06,2.044841e+06,0.0,0.0,0.0,1
237,TRANSFER,321241.84,321241.84,0.0,0.0,0.0,1
230,CASH_OUT,299999.8,0.0,0.0,1.0913811e+06,1.3913809e+06,0
161,CASH_IN,257088.11,1.7029084e+06,1.9599965e+06,458806.78,201718.69,0
554,CASH_OUT,346795.44,346795.44,0.0,0.0,346795.44,1
354,TRANSFER,66550.0,66550.0,0.0,0.0,0.0,1
132,TRANSFER,1.400472e+06,1.400472e+06,0.0,0.0,0.0,1
332,PAYMENT,691.16,0.0,0.0,0.0,0.0,0
321,TRANSFER,59628.24,59628.24,0.0,0.0,0.0,1
66,CASH_OUT,272791.44,272791.44,0.0,715267.0,988058.44,1
641,TRANSFER,2205.55,2205.55,0.0,0.0,0.0,1
163,CASH_OUT,1.1532008e+06,1.1532008e+06,0.0,0.0,1.1532008e+06,1
550,CASH_OUT,85303.24,85303.24,0.0,0.0,85303.24,1
32,TRANSFER,81867.07,81867.07,0.0,0.0,0.0,1
209,PAYMENT,10907.11,31038.0,20130.89,0.0,0.0,0
265,CASH_IN,127419.67,5.3512375e+06,5.4786575e+06,322662.47,195242.81,0
210,CASH_OUT,23610.85,23610.85,0.0,212041.22,235652.06,1
359,CASH_OUT,1e+07,1e+07,0.0,246819.58,1.024682e+07,1
159,CASH_OUT,130149.32,59519.0,0.0,6.865024e+06,6.9951735e+06,0
379,PAYMENT,6945.98,50168.0,43222.02,0.0,0.0,0
42,CASH_IN,356651.84,6.5949845e+06,6.9516365e+06,3.481802e+06,3.264219e+06,0
186,PAYMENT,3766.63,553259.06,549492.44,0.0,0.0,0
513,CASH_OUT,1.5303785e+06,1.5303785e+06,0.0,0.0,1.5303785e+06,1
161,CASH_OUT,135887.9,10058.0,0.0,289857.94,425745.84,0
736,TRANSFER,3.9122528e+06,3.9122528e+06,0.0,0.0,0.0,1
43,PAYMENT,12675.99,207049.31,194373.31,0.0,0.0,0
622,CASH_OUT,165547.55,165547.55,0.0,0.0,165547.55,1
186,CASH_OUT,117639.37,0.0,0.0,2.6162415e+06,2.7338808e+06,0
619,CASH_OUT,595854.2,595854.2,0.0,1.7946609e+06,2.390515e+06,1
233,CASH_IN,202969.58,186.0,203155.58,540778.0,337808.44,0
205,CASH_OUT,210755.27,85646.0,0.0,716735.94,927491.25,0
282,CASH_IN,348656.72,7.240857e+06,7.5895135e+06,1.0543128e+06,705656.0,0
251,CASH_IN,82155.53,59928.0,142083.53,1.1007385e+06,1.01858294e+06,0
4,CASH_OUT,169941.73,169941.73,0.0,0.0,169941.73,1
90,TRANSFER,703833.5,703833.5,0.0,0.0,0.0,1
28,TRANSFER,491517.78,491517.78,0.0,0.0,0.0,1
378,PAYMENT,16740.15,29927.0,13186.85,0.0,0.0,0
133,TRANSFER,1.6251611e+06,835303.0,0.0,799023.75,2.424185e+06,0
352,PAYMENT,12419.99,293.0,0.0,0.0,0.0,0
236,CASH_OUT,182186.12,0.0,0.0,1.8911104e+06,2.0732965e+06,0
485,TRANSFER,2.755588e+06,2.755588e+06,0.0,0.0,0.0,1
160,CASH_OUT,28758.84,0.0,0.0,741175.0,769933.9,0
179,CASH_OUT,239068.53,0.0,0.0,1.4032784e+06,1.6423469e+06,0
375,CASH_OUT,241587.78,0.0,0.0,325402.16,566989.94,0
277,PAYMENT,16559.9,571239.0,554679.1,0.0,0.0,0
256,TRANSFER,469459.47,0.0,0.0,3.6030668e+06,4.0725262e+06,0
21,CASH_OUT,23292.3,0.0,0.0,392364.62,415656.9,1
461,CASH_OUT,1.0282848e+06,1.0282848e+06,0.0,0.0,1.0282848e+06,1
155,PAYMENT,10893.96,0.0,0.0,0.0,0.0,0
41,TRANSFER,581889.94,581889.94,0.0,0.0,0.0,1
380,CASH_OUT,109185.69,31486.0,0.0,314461.12,423646.8,0
213,CASH_OUT,16193.12,45925.0,29731.88,1.1739544e+06,1.1901475e+06,0
530,CASH_OUT,19576.96,19576.96,0.0,762608.8,782185.75,1
404,CASH_OUT,120639.99,12950.0,0.0,0.0,120639.99,0
